Entidad,Recaudo_Total,Recaudo_Anual_Medio,CV_Interanual,Tendencia_Pct,N_Anios,Tipologia,R_Lag12,R_Lag1,IEP,ERS,Semaforo
MUNICIPIO DE ENTRERRIOS,173794019.0,43448504.75,24.000049304632558,13.831407167124663,4,Criticos,0.43404483121470966,-0.15141143650695377,1.070960155902443,39.65229183341488,VERDE
MUNICIPIO DE ENVIGADO,7935905991.29,1983976497.8225,18.28925327567343,6.761326828983512,4,Dependientes,0.6727731013655891,-0.16518990667883815,0.7260742949571404,33.577947667682764,VERDE
MUNICIPIO DE FILADELFIA CALDAS,574690186.0,143672546.5,18.08614363551115,-26.89737638916284,4,Criticos,0.4647264040439898,-0.16123317275586577,0.5632614706153809,41.402829409012945,NARANJA
MUNICIPIO DE FIRAVITOBA,110791920.0,27697980.0,17.045379432813014,-19.46866305773923,4,Criticos,0.48213272354656816,-0.15230326792709878,0.2668355947821776,41.45691925436875,NARANJA
MUNICIPIO DE FLANDES,427017225.0,106754306.25,19.791399332744056,-24.993056052949623,4,Criticos,0.4761979095231413,-0.1529276300836613,0.02781233220705485,43.21709969168705,ROJO
MUNICIPIO DE FLORIDA,1775439509.0,443859877.25,18.60886431726498,-22.95238926104128,4,Dependientes,0.4799384215383932,-0.14562208371642707,-0.1291853136835059,43.369984033259925,ROJO
MUNICIPIO DE FONSECA,1308431293.0,327107823.25,19.020559383308637,16.651187812885794,4,Dependientes,0.42650551815360843,-0.14454439296993404,1.126320561557019,38.643110605248864,VERDE
MUNICIPIO DE FRESNO,1700519460.0,425129865.0,18.163976768133185,-4.484905147748206,4,Dependientes,0.44249762976927143,-0.15391526567249397,0.8383352207315496,40.03359151579597,AMARILLO
MUNICIPIO DE FUNZA,2578655984.86,644663996.215,15.962130003594115,5.879585280788492,4,Dependientes,0.6666473383660944,-0.14748785869943518,1.1882134069070058,31.719871840681893,VERDE
MUNICIPIO DE GALAPA,1320471536.0,330117884.0,18.987715645674673,3.6735793447652174,4,Dependientes,0.4249456924592236,-0.14899612180287108,0.8132562804406739,40.38653879758201,AMARILLO
MUNICIPIO DE GARZON,3946197968.0,986549492.0,16.945178260218192,-25.96453725607919,4,Dependientes,0.5161720107073019,-0.15284939745344062,-0.08634984553625702,42.053179501844774,ROJO
MUNICIPIO DE GIGANTE,953501557.0,238375389.25,12.564541679429512,-17.631137397293205,4,Dependientes,0.4810694061582896,-0.15077596452031938,-0.07489816414958941,41.82066536478655,ROJO
MUNICIPIO DE GIRARDOT,4952323883.0,1238080970.75,13.971344950907366,-2.5111662592767465,4,Dependientes,0.4545329596352651,-0.1399525329708765,0.3723587059514309,40.52422250603297,AMARILLO
MUNICIPIO DE GONZALEZ,155491377.0,38872844.25,16.75220999819512,-19.703676815467393,4,Criticos,0.48239212370185947,-0.15487918488620814,-0.5726010454658367,44.40585193270207,ROJO
MUNICIPIO DE GUACHENE,411858246.0,102964561.5,24.98643946270123,25.882075552761908,4,Dependientes,0.3816135642721838,-0.147144653969287,1.061558738844688,40.766776091059036,AMARILLO
MUNICIPIO DE GUADALUPE,151219407.0,37804851.75,8.87337503123462,7.322104629070527,4,Dependientes,0.4506664381051144,-0.17795504555611139,0.6783220505799014,38.17939540332143,VERDE
MUNICIPIO DE GUADALUPE HUILA,845425710.0,211356427.5,12.862756256227566,-9.49037274960564,4,Dependientes,0.4789313672956729,-0.13426106230160165,-0.1944288819950803,41.99123309040958,ROJO
MUNICIPIO DE GUADUAS,1016843980.0,254210995.0,14.96321491234634,-25.526430436260238,4,Criticos,0.5048945351038737,-0.14376451303163879,-0.3547031915402569,42.94853778747387,ROJO
MUNICIPIO DE GUAITARILLA,394449219.0,98612304.75,16.51706353398654,-26.735617291208275,4,Criticos,0.49181663198077946,-0.15480261360195582,0.12799654940048225,41.91955631820992,NARANJA
MUNICIPIO DE GUALMATAN,189959962.0,47489990.5,16.127721669284963,-15.055516172402688,4,Criticos,0.4757667467147988,-0.15290245804900648,0.48374718479052575,40.493909453498134,AMARILLO
MUNICIPIO DE GUAMAL MAGDALENA,988695115.0,247173778.75,19.193932148277877,-21.178649557705157,4,Criticos,0.49118923828542416,-0.15256873636860052,0.26033378994950757,41.69210288437094,NARANJA
MUNICIPIO DE GUAPI,1015988776.0,253997194.0,20.2039270563492,-7.863489389571759,4,Dependientes,0.45794264470212653,-0.15518478256255072,0.6389293416762052,40.837166278221325,AMARILLO
MUNICIPIO DE GUAPOTA,62401040.0,15600260.0,17.643714865966597,-1.6502340345609625,4,Criticos,0.44921969830735153,-0.14997471218635774,0.7585579496097762,39.910904730312055,VERDE
MUNICIPIO DE GUATAQUI,58680860.0,14670215.0,18.87502976386524,-20.92812409361417,4,Criticos,0.4861296253989862,-0.1551380039774926,-0.08227617370359135,42.98716490300135,ROJO
MUNICIPIO DE GUTIERREZ,94339528.0,23584882.0,17.06354006092013,-22.15452424141872,4,Criticos,0.4817384665118976,-0.15616064545561867,0.5711195484185598,40.50606007588004,AMARILLO
MUNICIPIO DE HATO,68365713.0,17091428.25,15.85337055996672,-12.045123262299628,4,Criticos,0.4755412006197972,-0.15410272233391067,0.04090371354655909,41.89615742406778,NARANJA
MUNICIPIO DE HATONUEVO,683644984.0,170911246.0,16.41033503135713,5.284969486443273,4,Dependientes,0.42635047769111906,-0.1411776970051464,0.5915038674627313,40.604820851209965,AMARILLO
MUNICIPIO DE HERRAN,158713904.0,39678476.0,16.18216570802718,-0.5341475312711104,4,Criticos,0.45163077542387187,-0.1520113240558675,0.6112313635657689,40.057925407151416,AMARILLO
MUNICIPIO DE HISPANIA,247299289.0,61824822.25,12.172067128365539,-0.025758585986068082,4,Dependientes,0.5086132865413716,-0.07936293221012487,0.7264190843394446,37.32884366642897,VERDE
MUNICIPIO DE HONDA,885471215.0,221367803.75,18.35750920351976,16.829358817722834,4,Dependientes,0.48852849274747995,-0.1582211726214301,1.5131886008762718,35.41901025808113,VERDE
MUNICIPIO DE INIRIDA,1243444776.0,310861194.0,15.599377327069137,13.64715751558234,4,Dependientes,0.41656576200979656,-0.14043839790916354,0.9890063859036063,38.931572699642516,VERDE
MUNICIPIO DE IPIALES,5994959781.0,1498739945.25,16.777044672769865,-16.674019825254938,4,Dependientes,0.47510335604767834,-0.14537467554183683,-0.06460321600443122,42.66034124359909,ROJO
MUNICIPIO DE IQUIRA,378319160.0,94579790.0,15.20371519658697,-14.897709542387439,4,Criticos,0.46229800794502707,-0.1540211240930683,0.40202954920334877,40.98558800323324,AMARILLO
MUNICIPIO DE ISTMINA,1837745728.0,459436432.0,18.09386264599863,35.40816580257614,4,Dependientes,0.34077575767717927,-0.11732150281398215,1.509106317475102,38.631276165224904,VERDE
MUNICIPIO DE ITAGUI,14981745258.33,3745436314.5825,10.25990820933693,7.993373794299123,4,Consolidados,0.6480634036054775,-0.182816417520526,0.3152062686851004,34.234275438338855,VERDE
MUNICIPIO DE JAMUNDI,4663843407.65,1165960851.9125,16.511138331156268,8.689453461993535,4,Dependientes,0.6708736462193645,-0.1473964827823291,0.3747303620142968,34.479310801816176,VERDE
MUNICIPIO DE JARDIN,1160361521.0,290090380.25,9.891616409046529,4.542901832402283,4,Dependientes,0.5160866562928966,-0.1491766649833934,0.35554111770843433,37.83105526998402,VERDE
MUNICIPIO DE JERICO,105361768.0,26340442.0,15.892918576690015,-11.130935464180897,4,Criticos,0.48016994818224973,-0.1540336505248658,0.1763889632546338,41.24991047835986,NARANJA
MUNICIPIO DE JUAN DE,660413457.0,165103364.25,17.08398538993798,-1.352914163891727,4,Dependientes,0.4341664276435381,-0.1534781498342471,1.1245795198122235,38.906291681644426,VERDE
MUNICIPIO DE LA APARTADA,612562011.0,153140502.75,18.630650457926844,13.211660688504564,4,Dependientes,0.4354482098529052,-0.14287238659611695,0.25163999077174204,41.60561454000975,NARANJA
MUNICIPIO DE LA CANDELARIA ATLANTICO,595260427.0,148815106.75,21.039389396189414,-19.25041524724102,4,Criticos,0.4990555045786485,-0.15539946975431765,0.7517809685877442,39.96264451453242,VERDE
MUNICIPIO DE LA DORADA,3767939162.0,941984790.5,12.741390603411931,-14.01817300361178,4,Dependientes,0.44953206580790867,-0.15442316483411803,-0.6745060374041207,44.702407859558605,ROJO
MUNICIPIO DE LA JAGUA DE IBIRICO,1452240813.0,363060203.25,14.233613059651704,-7.833286971532043,4,Dependientes,0.43336572525677075,-0.14846447410287897,0.4730909061184845,41.03811402846471,AMARILLO
MUNICIPIO DE LA JAGUA DEL PILAR,89103079.0,22275769.75,16.4940669578186,-10.984511096412279,4,Criticos,0.455274465550905,-0.15354827377022864,0.6945951194481916,40.188859331264766,AMARILLO
MUNICIPIO DE LA MESA,1167786024.0,291946506.0,19.448233643818867,11.838450157714853,4,Dependientes,0.43031983971949483,-0.17164270758606157,1.2455076063011201,38.40665909149441,VERDE
MUNICIPIO DE LA MONTAYITA,458839023.0,114709755.75,17.45564219691877,-18.89062308460194,4,Criticos,0.5002742064587717,-0.15451217043222865,-0.19001898821561575,42.63406782208208,ROJO
MUNICIPIO DE LA PAZ,132628052.0,33157013.0,18.083984821177882,-10.895886188541771,4,Criticos,0.45615954492354926,-0.15230321630092375,0.654675620089737,40.58781272194398,AMARILLO
MUNICIPIO DE LA TEBAIDA QUINDIO,1618146799.0,404536699.75,16.877714640303175,-5.113178313063548,4,Dependientes,0.4768655943169182,-0.14701976456070967,0.27778331057836664,40.88294606849324,AMARILLO
MUNICIPIO DE LA UNION,1408322093.0,352080523.25,11.17164602035426,13.881549808222744,4,Dependientes,0.43471608231537445,-0.12541618959619694,0.7251700102626825,38.567828172521466,VERDE
MUNICIPIO DE LA UNIONVALLE,1358470768.0,339617692.0,10.240957895395585,8.843436813651039,4,Dependientes,0.47937167185867513,-0.14418760643054754,0.74872824578993,37.310064321920514,VERDE
MUNICIPIO DE LA UVITA,63337532.0,15834383.0,15.12880404502806,-19.1536203210444,4,Criticos,0.464299847566922,-0.15227889554055177,0.2201174977024137,41.75933771230113,NARANJA
MUNICIPIO DE LA VEGA,588444469.0,147111117.25,14.97846941578162,-7.640710104116893,4,Dependientes,0.4545315239940928,-0.15523587428833677,0.7729150942980307,39.50660579852996,VERDE
MUNICIPIO DE LEBRIJA,2040242299.0,510060574.75,12.458622522493847,17.856501150797875,4,Dependientes,0.4174441312347021,-0.15459905427932863,0.8824356683563631,38.53438040212791,VERDE
MUNICIPIO DE LERIDA,710652688.0,177663172.0,13.621836634892817,-5.767194565230435,4,Dependientes,0.44214808870487554,-0.1523420864254531,0.6705979876087531,39.886569099286966,VERDE
MUNICIPIO DE LIBORINA,414978432.0,103744608.0,14.576463721585679,-16.814330822860693,4,Criticos,0.48936007283278643,-0.13845472537350131,-0.23307876791409649,42.47975892595621,ROJO
MUNICIPIO DE LORICA,4292147389.0,1073036847.25,19.322046873049675,-26.333051462692907,4,Dependientes,0.4996151133313027,-0.15639996677184853,0.278735364988237,41.649851893730556,NARANJA
MUNICIPIO DE LOS PALMITOS,746605951.0,186651487.75,17.051946907843167,-11.687035695754854,4,Dependientes,0.4712300431118926,-0.15366006024080503,0.3033786844935258,41.27652681328103,NARANJA
MUNICIPIO DE LOS PATIOS,2940792085.0,735198021.25,19.75050664179022,-3.506239850342905,4,Dependientes,0.44106293463379465,-0.15268189971667195,0.42771503249814946,41.779701350783704,NARANJA
MUNICIPIO DE MACANAL,102371688.0,25592922.0,18.72772186438234,-17.3093232574225,4,Criticos,0.4880149846599089,-0.15479803909931142,0.3662228219036723,41.14285296344496,NARANJA
MUNICIPIO DE MAJAGUAL,1437073232.0,359268308.0,15.234321899374292,-1.3399854907324584,4,Dependientes,0.4764447780766318,-0.15670719375892397,0.20408813468083184,40.692337587252375,AMARILLO
MUNICIPIO DE MALAMBO,3050636494.0,762659123.5,18.063459259107333,-6.3725520488053276,4,Dependientes,0.4497668012015993,-0.15300889293317807,0.4490469191918267,41.290370492969465,NARANJA
MUNICIPIO DE MANAURE,2438478391.0,609619597.75,17.74188571944297,4.581750538055107,4,Dependientes,0.45173322302885605,-0.1510982272379172,0.6344385946211792,40.01985142843506,AMARILLO
MUNICIPIO DE MANIZALES,33782653739.089996,8445663434.772499,10.616586526034514,13.811245695838231,4,Consolidados,0.3664886302807927,-0.19721329210494454,0.5132486446285985,41.11558571826492,NARANJA
MUNICIPIO DE MARIQUITA,1767195391.0,441798847.75,17.986170200985114,-14.385745531858962,4,Dependientes,0.46486229773666876,-0.12931013084102913,-0.18093963814447667,43.47205255219127,ROJO
MUNICIPIO DE MARMATO CALDAS,450805476.0,112701369.0,27.58399695517948,-37.205339715083674,4,Criticos,0.5331609779795231,-0.15579769211106528,-0.282406807016555,44.69910825158097,ROJO
MUNICIPIO DE MARQUETALIA,625858134.0,156464533.5,8.975702330952055,5.476324000288538,4,Dependientes,0.4791157777221923,-0.1626000064315844,0.34066393272496076,38.70038785059861,VERDE
MUNICIPIO DE MEDIO ATRATO,243738415.0,60934603.75,18.197979616078484,-24.787974435625998,4,Criticos,0.5059550867551756,-0.15383727490445656,-0.20297976042696017,42.92347459542147,ROJO
MUNICIPIO DE MEDIO BAUDO,419258245.0,104814561.25,17.925425044796178,-5.255894538221901,4,Criticos,0.4495873580651547,-0.15429053452966182,0.9333864422661038,39.490215473944225,VERDE
MUNICIPIO DE MEDIO SAN JUAN,313579457.0,78394864.25,18.444789065828175,7.466379406352503,4,Dependientes,0.40543746081510484,-0.14807866804807324,1.305656093700341,38.8984113589506,VERDE
MUNICIPIO DE MELGAR,2055998751.0,513999687.75,13.213269347688561,-15.174236377734063,4,Dependientes,0.4760014021654222,-0.14445552140739348,0.5098533125415721,39.87735184962443,VERDE
MUNICIPIO DE MITU,881844684.0,220461171.0,17.033823312975706,-18.112828766567695,4,Criticos,0.4418586316748476,-0.1494065764658322,0.5084743402649463,41.644391028658056,NARANJA
MUNICIPIO DE MOCOA,2853536715.0,713384178.75,13.552478595791795,-5.755923389266782,4,Dependientes,0.4352288280594466,-0.14594016492065698,0.5503838133569758,40.49435324497608,AMARILLO
MUNICIPIO DE MOGOTES,316911810.0,79227952.5,13.586096230551743,-4.683579321326018,4,Dependientes,0.4666128891160702,-0.1529869160919665,0.5508847173685115,39.5819142510893,VERDE
MUNICIPIO DE MOITOS,1108038241.0,277009560.25,24.683765919347696,-11.022936671370713,4,Criticos,0.4869545128118314,-0.15466030979611572,0.8854135376198033,40.100266866052365,AMARILLO
MUNICIPIO DE MONGUI,98155115.0,24538778.75,14.845761009324935,-15.738871275327831,4,Criticos,0.4545773405315608,-0.14958865490328785,0.5583173578092507,40.61494942473658,AMARILLO
MUNICIPIO DE MONTENEGRO,1874169414.0,468542353.5,12.374883333674445,-2.369467416780712,4,Dependientes,0.47844894601398336,-0.14866170132622805,0.5644116551722279,38.88433050137711,VERDE
MUNICIPIO DE MOSQUERA,3729505014.6900005,932376253.6725001,21.078822499128417,1.0461315424519697,4,Dependientes,0.6806320486557417,-0.16999793126859217,1.4920792540110142,31.383656804818003,VERDE
MUNICIPIO DE NARIYO,276598970.0,69149742.5,30.02501662964357,52.544483733977756,4,Dependientes,0.3179826514613907,-0.14051115678340378,2.6158993101453385,36.67018577048266,VERDE
MUNICIPIO DE NATAGAIMA,554601804.0,138650451.0,22.557615635388146,-28.159839739720717,4,Criticos,0.4841406919626926,-0.14517006562696408,0.013906866242364146,43.6862184071796,ROJO
MUNICIPIO DE NEIRA,878443130.0,219610782.5,10.841320631143894,-4.436383992211311,4,Dependientes,0.4888122801178991,-0.1380730760551266,0.015420674617355648,40.37724294443689,AMARILLO
MUNICIPIO DE NOCAIMA,146974192.0,36743548.0,22.08318447502447,-15.650747717667329,4,Criticos,0.4938320364807099,-0.15764343344344314,0.26672920783605847,41.863360440663556,NARANJA
MUNICIPIO DE NOROSI,224463703.0,56115925.75,16.296414934423467,3.994111065698671,4,Dependientes,0.4476429979494122,-0.15096079875044013,0.6908194220255599,39.69925650269948,VERDE
MUNICIPIO DE NUEVA GRANADA MAGDALENA,781232681.0,195308170.25,16.551082449570146,-16.928716273199534,4,Criticos,0.4811440113472678,-0.1561893610273293,0.6256612986155272,39.9990806147228,AMARILLO
MUNICIPIO DE OBANDO,316596462.0,79149115.5,17.859447675311866,19.715218169431093,4,Dependientes,0.4489152442158111,-0.14630044966922146,1.3344380469553927,36.933088370407724,VERDE
MUNICIPIO DE OCANA,5207669561.0,1301917390.25,15.48065588081149,-1.2608228849948724,4,Dependientes,0.4531590523654884,-0.1564404545419813,0.36361482427697356,40.80723124107518,AMARILLO
MUNICIPIO DE OIBA,389376515.0,97344128.75,10.066888104253138,-7.4238030508850805,4,Dependientes,0.44807780189190605,-0.15410297223042854,0.1406211145463888,41.05342309360208,NARANJA
MUNICIPIO DE ONZAGA,136309269.0,34077317.25,16.954124733959134,-29.311810923144193,4,Criticos,0.5056085695422058,-0.15464217101325248,0.023087286572645478,42.10780152243382,ROJO
MUNICIPIO DE PAIPA,1238029169.0,309507292.25,10.26780074237639,-13.65286022594513,4,Dependientes,0.4865851790975223,-0.15278669415490914,-0.249804676151672,41.70096027089619,ROJO
MUNICIPIO DE PALESTINA,605663656.0,151415914.0,18.182170155636786,48.96227222192774,4,Dependientes,0.4389902253828086,-0.13486861360252314,1.0917832070526932,36.80672972727914,VERDE
MUNICIPIO DE PALMIRA,14278092563.830002,3569523140.9575005,14.682883094697798,-9.7740070633192,4,Consolidados,0.696722953628087,-0.1701234129067358,0.6052007348708868,33.45030038111068,VERDE
MUNICIPIO DE PALOCABILDO,510331433.0,127582858.25,11.92672487232299,-7.755400792645277,4,Dependientes,0.47519855468171424,-0.150902120103136,-0.08733089371351253,41.46565125734999,ROJO
MUNICIPIO DE PANDI,148852661.0,37213165.25,22.20486003417586,-35.58115497847902,4,Criticos,0.4887137503297386,-0.14652063953980687,-1.045088696818921,47.61494612210416,ROJO
MUNICIPIO DE PANQUEBA,46455061.0,11613765.25,16.82205400586547,-17.38581378679064,4,Criticos,0.4892228530167588,-0.15421506966264342,0.19201867032782102,41.39361029338263,NARANJA
MUNICIPIO DE PASCA,300170358.0,75042589.5,18.521998509038756,-21.923366064013557,4,Criticos,0.4728273435379385,-0.11118510081497718,0.3854183643725787,41.66661063128908,NARANJA
MUNICIPIO DE PENSILVANIA,670279807.0,167569951.75,9.121526920022124,-11.579085269981885,4,Dependientes,0.48865257678044927,-0.16175539733835437,-0.07723795589799334,40.728104178217045,ROJO
MUNICIPIO DE PEREIRA,27863670959.620003,6965917739.905001,13.530207262916157,-4.0313858884562395,4,Consolidados,0.6236324735582293,-0.18067706017687174,0.5027285240721195,35.37118492530223,VERDE
MUNICIPIO DE PIEDECUESTA,4519924722.0,1129981180.5,16.54657535819429,12.837225832010219,4,Dependientes,0.42531996433079355,-0.14943577112823653,0.7157948513319888,39.87160855181504,VERDE
MUNICIPIO DE PIENDAMO,1563819845.0,390954961.25,13.797785611788344,-5.374399223076747,4,Dependientes,0.46018439275845724,-0.14283887948551835,0.25366895131166733,40.89044577238479,AMARILLO
MUNICIPIO DE PITALITO,7269845010.0,1817461252.5,12.30953218141245,7.072700858033835,4,Consolidados,0.45594280266263876,-0.15288805771094077,0.6603661211233275,38.72457134242516,VERDE
MUNICIPIO DE POLONUEVO,515386827.0,128846706.75,14.206221021013555,-17.737075767363375,4,Criticos,0.44120887916645135,-0.15752604493237415,0.4262952027330249,41.43218381275088,NARANJA
MUNICIPIO DE POPAYAN EN REESTRUCTURACION,12130316545.0,3032579136.25,14.269727132835705,-2.2888818422009285,4,Consolidados,0.4509382779668189,-0.15177804525701133,0.40039543751183587,40.566911076039425,AMARILLO
MUNICIPIO DE PUEBLORICO,606153574.0,151538393.5,19.354823523306266,-2.674661586669124,4,Dependientes,0.45983377796078,-0.1510427463518594,0.4346257207136196,41.127239066456454,NARANJA
MUNICIPIO DE PUENTE NACIONAL,424669524.0,106167381.0,20.578109176319476,-45.565670683729124,4,Criticos,0.5266504273993843,-0.14669154324670503,-1.0131738117728715,46.612608072928744,ROJO
MUNICIPIO DE PUERTO ASIS,4134370948.0,1033592737.0,13.991054476894025,-12.837842609569345,4,Dependientes,0.4134050683117433,-0.15755277474191814,0.6012968242436444,41.31566611439801,NARANJA
MUNICIPIO DE PUERTO CAICEDO,486231471.0,121557867.75,16.664750554924332,8.065677180323853,4,Dependientes,0.36178108635435774,-0.14306738703706665,0.6318638721734559,42.16623945597793,ROJO
MUNICIPIO DE PUERTO CARREYO,966272578.0,241568144.5,19.06213774741918,25.56649484054799,4,Dependientes,0.35650367659538873,-0.14847750642683483,1.3391888412372204,39.42256315479067,VERDE
MUNICIPIO DE PUERTO CONCORDIA,283896532.0,70974133.0,18.15748649194651,-11.807120771732428,4,Criticos,0.4799321114767319,-0.15354120395327361,0.3238608074574831,41.16620988308972,NARANJA
MUNICIPIO DE PUERTO GUZMAN,556168247.0,139042061.75,17.671642075489356,-12.358387227381572,4,Criticos,0.4855367767700752,-0.15410181006724036,-0.0371525462732203,42.238446001822524,ROJO
MUNICIPIO DE PUERTO RICO,531604353.0,132901088.25,14.23924037350275,-18.30474853165847,4,Criticos,0.4499857764955292,-0.15014203864868472,-0.20813350213364457,43.48687299067539,ROJO
MUNICIPIO DE PUERTO TRIUNFO,902181352.0,225545338.0,16.003611540116918,8.070037253441258,4,Dependientes,0.46496929969449113,-0.12334555610039824,1.0346502637724462,37.75487981577439,VERDE
MUNICIPIO DE PUERTO WILCHES,807187996.0,201796999.0,21.389982094538013,-12.933129496142804,4,Criticos,0.430031692770728,-0.14702904197232272,0.4005779792060709,42.90268381694912,ROJO
MUNICIPIO DE PURIFICACION,1030884400.0,257721100.0,17.147150224067968,-22.59725168020779,4,Criticos,0.461533556128511,-0.15332208006693285,0.25467564373827245,42.23012633882271,ROJO
MUNICIPIO DE QUIBDO,6216274815.0,1554068703.75,19.869305322696416,8.312030638561787,4,Dependientes,0.4159690062017718,-0.14499344570677739,1.0714625020736777,39.66043908294345,VERDE
MUNICIPIO DE REMEDIOS,1458527451.0,364631862.75,9.274525189273383,26.491252539339417,4,Dependientes,0.43392369136999026,-0.12935167593855504,0.5747181318428083,38.21573814195775,VERDE
MUNICIPIO DE REPELON,799680988.0,199920247.0,21.691784540391172,-2.975839460622515,4,Dependientes,0.4423809625143789,-0.1491464873367439,1.3403821181765527,38.80752196085703,VERDE
MUNICIPIO DE RIO IRO,208714136.0,52178534.0,19.43990026624961,28.80882625027372,4,Dependientes,0.32347530667742797,-0.1395857798456504,1.8397253223508523,38.46925532443023,VERDE
MUNICIPIO DE RIOFRIO,431866977.0,107966744.25,14.273420594361138,3.2335731009134325,4,Dependientes,0.4602978670191232,-0.15572666451971945,0.7530604865509164,38.798918800837505,VERDE
MUNICIPIO DE RIONEGRO ANTIOQUIA,6050709430.0,1512677357.5,11.480060788726613,1.2706563699589188,4,Dependientes,0.4322513097010973,-0.16407841282336044,0.5326445418833043,39.950320219898344,VERDE
MUNICIPIO DE RIOSUCIO,2306290936.0,576572734.0,10.085942394775243,-9.363931108126247,4,Dependientes,0.48995641969833004,-0.15125193037365975,-0.11868222878882564,40.912478985103064,ROJO
MUNICIPIO DE RISARALDA,638730975.0,159682743.75,11.091400260023091,11.541986295560505,4,Dependientes,0.38355499689258304,-0.13969859296306492,-0.06714030827225631,42.9042579937823,ROJO
MUNICIPIO DE RONDON,67725708.0,16931427.0,20.842897430180265,-20.533073792303508,4,Criticos,0.497080035211911,-0.15290433618429905,0.3068309875350545,41.62930933384911,NARANJA
MUNICIPIO DE ROVIRA,1159180996.0,289795249.0,19.440609318444068,-31.80650100995962,4,Criticos,0.4943831946003091,-0.13432693280156444,-0.11733140537861934,43.4783644252401,ROJO
MUNICIPIO DE SABANA DE TORRES,1097829017.0,274457254.25,17.73952086504815,30.356219014021562,4,Dependientes,0.4470952283987208,-0.1371310017647736,0.8999879270155914,38.03135082707527,VERDE
MUNICIPIO DE SABOYA,356276332.0,89069083.0,14.023868184128563,-16.098701274380474,4,Criticos,0.4958363375800475,-0.15394364647996156,0.4391935062645612,39.768210890302925,VERDE
MUNICIPIO DE SAHAGUN,3396681722.0,849170430.5,18.621015401219342,-12.989101932700894,4,Dependientes,0.46221194937949156,-0.15071338675909804,0.47782617296103314,41.24308822091518,NARANJA
MUNICIPIO DE SALAMINA,310749679.0,77687419.75,17.517696135437998,-16.760370780624363,4,Criticos,0.4818115441519685,-0.1540332123384592,0.3325514677502303,41.19300650234687,NARANJA
MUNICIPIO DE SAMACA,706244665.0,176561166.25,12.10141495769556,10.752394540212208,4,Dependientes,0.43294357505210646,-0.1394555989596561,0.6146686343212941,39.319897074045954,VERDE
MUNICIPIO DE SAMANIEGO,1051045199.0,262761299.75,17.61966751618146,17.099820575841857,4,Dependientes,0.4792940885328619,-0.16417515403369762,1.5058385982129252,35.5562207837941,VERDE
MUNICIPIO DE SAN ANDRES,1563462039.0,390865509.75,17.08080328449438,-27.685001234622238,4,Criticos,0.4834010595358079,-0.1552498040146064,0.3889799843629997,41.36427874649396,NARANJA
MUNICIPIO DE SAN ANTERO,960272019.0,240068004.75,17.192044727691066,-3.949191817490623,4,Dependientes,0.45308418514954996,-0.15255614024206882,0.4959866457283722,40.76501544004488,AMARILLO
MUNICIPIO DE SAN BENITO,88756855.0,22189213.75,17.402837937920154,-18.761524616887336,4,Criticos,0.4971237892298439,-0.15427661310116614,0.01756303319914514,41.964532149384354,NARANJA
MUNICIPIO DE SAN BERNARDO,252151718.0,63037929.5,16.085628507826364,-23.829264887261246,4,Criticos,0.4876913862558101,-0.1523280726024652,0.04098645577156334,42.13540448974524,ROJO
MUNICIPIO DE SAN EDUARDO,50320127.0,12580031.75,19.997031043477055,-4.8274504553615305,4,Criticos,0.4550541435693724,-0.15207481314138943,1.082881937458673,39.15686696254343,VERDE
MUNICIPIO DE SAN FRANCISCO,230753648.0,57688412.0,22.928355436834657,30.406580787836564,4,Dependientes,0.4807109505104468,-0.12885889204277445,0.8144253029711942,38.33457552161881,VERDE
MUNICIPIO DE SAN JACINTO CAUCA,337587286.0,84396821.5,17.268666310635346,-11.345178917668127,4,Criticos,0.4856125678790268,-0.15397507325252918,0.25385397910465823,41.07892188211019,NARANJA
MUNICIPIO DE SAN JOAQUIN,75971699.0,18992924.75,20.999788184935763,-31.918148888574944,4,Criticos,0.5260012497061929,-0.1537292232268379,-0.4165468254465263,43.956870957008235,ROJO
MUNICIPIO DE SAN JOSE,2727537224.0,681884306.0,13.131558310293212,-7.115572124635467,4,Dependientes,0.4372025800437104,-0.16034902578257035,0.572383254017863,40.347382275987975,AMARILLO
MUNICIPIO DE SAN JOSE DEL PALMAR,158173761.0,39543440.25,16.15154923654958,-8.726693424202008,4,Criticos,0.45946477211419257,-0.1537940736648286,0.28071268317198317,41.387421910604125,NARANJA
MUNICIPIO DE SAN JUAN DEL CESAR,1654029905.0,413507476.25,15.222998515850271,-5.0957864634255206,4,Dependientes,0.45255678796502263,-0.1544189018163838,0.865441101634079,39.15926794459264,VERDE
MUNICIPIO DE SAN LUIS DE PALENQUE,222214438.0,55553609.5,14.01200289041649,-1.2420679883995656,4,Criticos,0.4182239111305969,-0.14942918459241517,0.612805700989927,40.6195639471311,AMARILLO
MUNICIPIO DE SAN PEDRO DE CARTAGO,222867931.0,55716982.75,16.514342194946295,-16.14485773639636,4,Criticos,0.48881262018582566,-0.15449937485146328,0.14657470956965055,41.45588738335333,NARANJA
MUNICIPIO DE SAN PEDRO DE URABA,1251375236.0,312843809.0,18.71207730479926,-15.466090172812082,4,Dependientes,0.47572128074394665,-0.1502791662412816,0.2438898617844332,41.833469618794894,NARANJA
